id,type0,type1,type2,type3,type4,type5,type6,type7,finishRate,userNum,userNumInFact,scoreIgnoreUndo,scoreCountUndo,group0,group1,group2,group3,group4,uploadSum,uploadAvg,uploadAvgInFact,timeSpan
116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,50.0,42.0,100.0,84.0,0.0,0.0,0.0,0.0,1.0,84.0,1.68,2.0,721.4686507936508
117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,61.0,1.22,1.4878048780487805,940.2321138211383
118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7446808510638298,47.0,35.0,87.42857142857143,65.1063829787234,0.0,1.0,0.0,0.0,0.0,142.0,3.021276595744681,4.057142857142857,562.2557142857144
119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,56.0,1.12,1.3658536585365855,422.2508130081301
120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8085106382978723,47.0,38.0,76.3157894736842,61.702127659574465,0.0,1.0,0.0,0.0,0.0,142.0,3.021276595744681,3.736842105263158,1611.8043859649122
121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7021276595744681,47.0,33.0,95.15151515151516,66.80851063829788,0.0,1.0,0.0,0.0,0.0,164.0,3.4893617021276597,4.96969696969697,235.2626262626263
122.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8297872340425532,47.0,39.0,94.87179487179488,78.72340425531915,0.0,1.0,0.0,0.0,0.0,128.0,2.723404255319149,3.282051282051282,32.65256410256411
123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,50.0,42.0,100.0,84.0,0.0,0.0,0.0,0.0,1.0,45.0,0.9,1.0714285714285714,0.430952380952381
124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,50.0,40.0,100.0,80.0,0.0,0.0,0.0,0.0,1.0,76.0,1.52,1.9,522.9045833333332
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8936170212765957,47.0,42.0,97.61904761904762,87.23404255319149,0.0,1.0,0.0,0.0,0.0,96.0,2.0425531914893615,2.2857142857142856,2414.8305555555553
126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,50.0,42.0,100.0,84.0,0.0,0.0,0.0,0.0,1.0,76.0,1.52,1.8095238095238095,1.1055555555555556
127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,50.0,40.0,98.3335,78.66680000000001,0.0,0.0,0.0,0.0,1.0,62.0,1.24,1.55,1911.3541666666667
128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,60.0,1.2,1.4634146341463414,0.6117886178861789
129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,50.0,42.0,98.41285714285715,82.66680000000001,0.0,0.0,0.0,0.0,1.0,58.0,1.16,1.380952380952381,4.8619047619047615
130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,52.0,39.0,97.43589743589743,73.07692307692308,0.0,0.0,0.0,1.0,0.0,148.0,2.8461538461538463,3.7948717948717947,1667.6136752136756
131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8041237113402062,97.0,78.0,90.51282051282051,72.78350515463917,0.0,1.0,0.0,0.0,1.0,245.0,2.5257731958762886,3.141025641025641,2919.2222222222226
132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7115384615384616,52.0,37.0,100.0,71.15384615384616,0.0,0.0,0.0,1.0,0.0,208.0,4.0,5.621621621621622,1472.3346846846848
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.865979381443299,97.0,84.0,96.9047619047619,83.91752577319588,0.0,1.0,0.0,0.0,1.0,149.0,1.5360824742268042,1.7738095238095237,248.70615079365083
134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9787234042553191,47.0,46.0,100.0,97.87234042553192,0.0,1.0,0.0,0.0,0.0,55.0,1.1702127659574468,1.1956521739130435,0.111231884057971
135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5961538461538461,52.0,31.0,100.0,59.61538461538461,0.0,0.0,0.0,1.0,0.0,54.0,1.0384615384615385,1.7419354838709677,6.666666666666666
136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,67.0,1.2884615384615385,1.558139534883721,1.7348837209302328
137.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,50.0,42.0,95.23809523809524,80.0,0.0,0.0,0.0,0.0,1.0,53.0,1.06,1.2619047619047619,591.9447154471545
138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8315789473684211,95.0,79.0,98.73417721518987,82.10526315789474,0.0,0.0,1.0,1.0,0.0,162.0,1.7052631578947368,2.050632911392405,15.014556962025315
139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,54.0,1.0384615384615385,1.3170731707317074,174.91951219512197
140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86,50.0,43.0,97.67441860465117,84.0,0.0,0.0,0.0,0.0,1.0,64.0,1.28,1.4883720930232558,27.28178294573643
141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86,50.0,43.0,97.67441860465117,84.0,0.0,0.0,0.0,0.0,1.0,62.0,1.24,1.441860465116279,31.620930232558134
142.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.54,50.0,27.0,93.51851851851852,50.5,0.0,0.0,0.0,0.0,1.0,70.0,1.4,2.5925925925925926,753.0716049382717
143.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,52.0,38.0,100.0,73.07692307692308,0.0,0.0,0.0,1.0,0.0,81.0,1.5576923076923077,2.1315789473684212,1059.8013157894738
144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8076923076923077,52.0,42.0,97.61904761904762,78.84615384615384,0.0,0.0,0.0,1.0,0.0,109.0,2.0961538461538463,2.5952380952380953,538.8678571428571
145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,50.0,42.0,98.41261904761905,82.6666,0.0,0.0,0.0,0.0,1.0,85.0,1.7,2.0238095238095237,1736.3583333333338
146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,108.0,2.076923076923077,2.511627906976744,2.733720930232559
147.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7692307692307693,52.0,40.0,100.0,76.92307692307692,0.0,0.0,0.0,1.0,0.0,72.0,1.3846153846153846,1.8,0.7525000000000001
148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86,50.0,43.0,97.67441860465117,84.0,0.0,0.0,0.0,0.0,1.0,52.0,1.04,1.2093023255813953,3.1143410852713185
149.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,50.0,36.0,91.66666666666667,66.0,0.0,0.0,0.0,0.0,1.0,96.0,1.92,2.6666666666666665,2767.4393518518523
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,63.0,1.2115384615384615,1.5365853658536586,14.03780487804878
151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,56.0,1.0769230769230769,1.302325581395349,0.2217054263565891
152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,50.0,42.0,100.0,84.0,0.0,0.0,0.0,0.0,1.0,47.0,0.94,1.119047619047619,11.246825396825397
153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,120.0,2.3076923076923075,2.7906976744186047,2.4748062015503876
154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,52.0,28.0,99.02607142857143,53.32173076923077,0.0,0.0,0.0,1.0,0.0,174.0,3.3461538461538463,6.214285714285714,2551.4476190476194
155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6730769230769231,52.0,35.0,98.09542857142857,66.02576923076923,0.0,0.0,0.0,1.0,0.0,178.0,3.423076923076923,5.085714285714285,1031.5566666666666
156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923077,52.0,29.0,100.0,55.76923076923077,0.0,0.0,0.0,1.0,0.0,211.0,4.0576923076923075,7.275862068965517,1441.0258620689656
157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7674418604651163,43.0,33.0,94.44484848484849,72.48093023255815,0.0,0.0,1.0,0.0,0.0,86.0,2.0,2.606060606060606,3094.536363636363
158.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.723404255319149,47.0,34.0,94.11735294117646,68.08489361702127,0.0,1.0,0.0,0.0,0.0,89.0,1.8936170212765957,2.6176470588235294,216.57696078431374
159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7872340425531915,47.0,37.0,99.32432432432432,78.19148936170212,0.0,1.0,0.0,0.0,0.0,68.0,1.446808510638298,1.837837837837838,33.87747747747748
160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8076923076923077,52.0,42.0,100.0,80.76923076923077,0.0,0.0,0.0,1.0,0.0,64.0,1.2307692307692308,1.5238095238095237,0.3123015873015873
161.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9069767441860465,43.0,39.0,100.0,90.69767441860465,0.0,0.0,1.0,0.0,0.0,93.0,2.1627906976744184,2.3846153846153846,1583.386752136752
162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,50.0,42.0,99.4047619047619,83.5,0.0,0.0,0.0,0.0,1.0,99.0,1.98,2.357142857142857,121.70753968253969
163.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,57.0,1.0961538461538463,1.3902439024390243,1.4695121951219512
164.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8461538461538461,52.0,44.0,100.0,84.61538461538461,0.0,0.0,0.0,1.0,0.0,63.0,1.2115384615384615,1.4318181818181819,236.72310606060603
165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,98.37390243902439,77.56403846153846,0.0,0.0,0.0,1.0,0.0,66.0,1.2692307692307692,1.6097560975609757,3.908536585365854
166.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,74.0,1.4230769230769231,1.8048780487804879,175.10000000000002
167.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.88,50.0,44.0,100.0,88.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,1.1363636363636365,0.9738636363636364
168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,70.0,1.3461538461538463,1.7073170731707317,21.217073170731705
169.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7692307692307693,52.0,40.0,100.0,76.92307692307692,0.0,0.0,0.0,1.0,0.0,73.0,1.4038461538461537,1.825,709.4820833333333
170.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,79.0,1.5192307692307692,1.9268292682926829,2.706910569105691
171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7692307692307693,52.0,40.0,100.0,76.92307692307692,0.0,0.0,0.0,1.0,0.0,72.0,1.3846153846153846,1.8,72.70666666666665
172.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9767441860465116,43.0,42.0,98.80952380952381,96.51162790697674,0.0,0.0,1.0,0.0,0.0,83.0,1.930232558139535,1.9761904761904763,2808.5158730158732
173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,88.0,1.6923076923076923,2.046511627906977,155.31627906976743
174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383,47.0,45.0,96.11111111111111,92.02127659574468,0.0,1.0,0.0,0.0,0.0,81.0,1.7234042553191489,1.8,449.45518518518503
175.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6808510638297872,47.0,32.0,95.8334375,65.24829787234043,0.0,1.0,0.0,0.0,0.0,93.0,1.9787234042553192,2.90625,1116.6145833333335
176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6491228070175439,114.0,74.0,96.08108108108108,62.36842105263158,1.0,0.0,0.0,1.0,0.0,255.0,2.236842105263158,3.445945945945946,758.1349099099099
177.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5961538461538461,52.0,31.0,98.06451612903226,58.46153846153846,0.0,0.0,0.0,1.0,0.0,197.0,3.7884615384615383,6.354838709677419,1450.0166666666662
178.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,52.0,28.0,96.42857142857143,51.92307692307692,0.0,0.0,0.0,1.0,0.0,97.0,1.8653846153846154,3.4642857142857144,1151.5946428571428
179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6170212765957447,47.0,29.0,90.22965517241379,55.67361702127659,0.0,1.0,0.0,0.0,0.0,86.0,1.8297872340425532,2.9655172413793105,1026.5896551724138
180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5360824742268041,97.0,52.0,95.0,50.92783505154639,0.0,1.0,0.0,0.0,1.0,167.0,1.7216494845360826,3.2115384615384617,711.8346153846154
181.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8604651162790697,43.0,37.0,94.5945945945946,81.3953488372093,0.0,0.0,1.0,0.0,0.0,82.0,1.9069767441860466,2.2162162162162162,4088.6752252252254
182.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9069767441860465,43.0,39.0,97.43589743589743,88.37209302325581,0.0,0.0,1.0,0.0,0.0,81.0,1.8837209302325582,2.076923076923077,937.7367521367521
183.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,52.0,39.0,100.0,75.0,0.0,0.0,0.0,1.0,0.0,105.0,2.019230769230769,2.6923076923076925,1679.7102564102563
184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9361702127659575,47.0,44.0,100.0,93.61702127659575,0.0,1.0,0.0,0.0,0.0,75.0,1.5957446808510638,1.7045454545454546,0.9299242424242423
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383,47.0,45.0,98.22222222222223,94.04255319148936,0.0,1.0,0.0,0.0,0.0,94.0,2.0,2.088888888888889,377.0007407407408
186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383,47.0,45.0,100.0,95.74468085106383,0.0,1.0,0.0,0.0,0.0,62.0,1.3191489361702127,1.3777777777777778,0.33592592592592596
187.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,71.0,1.3653846153846154,1.6511627906976745,0.7395348837209301
188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,70.0,1.4,1.7073170731707317,0.5211382113821138
189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383,47.0,45.0,100.0,95.74468085106383,0.0,1.0,0.0,0.0,0.0,63.0,1.3404255319148937,1.4,1209.697777777778
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,81.0,1.62,1.975609756097561,1019.0134146341462
191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,50.0,41.0,100.0,82.0,0.0,0.0,0.0,0.0,1.0,47.0,0.94,1.146341463414634,0.11260162601626016
192.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6382978723404256,47.0,30.0,100.0,63.829787234042556,0.0,1.0,0.0,0.0,0.0,55.0,1.1702127659574468,1.8333333333333333,187.275
193.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7692307692307693,52.0,40.0,99.0,76.15384615384616,0.0,0.0,0.0,1.0,0.0,115.0,2.2115384615384617,2.875,34.087916666666665
194.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.574468085106383,47.0,27.0,93.82703703703703,53.90063829787234,0.0,1.0,0.0,0.0,0.0,67.0,1.425531914893617,2.4814814814814814,950.6679012345679
195.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.574468085106383,47.0,27.0,95.55555555555556,54.8936170212766,0.0,1.0,0.0,0.0,0.0,62.0,1.3191489361702127,2.2962962962962963,228.5808641975309
196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8461538461538461,52.0,44.0,97.72727272727273,82.6923076923077,0.0,0.0,0.0,1.0,0.0,95.0,1.8269230769230769,2.159090909090909,404.5276515151516
197.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6382978723404256,47.0,30.0,100.0,63.829787234042556,0.0,1.0,0.0,0.0,0.0,56.0,1.1914893617021276,1.8666666666666667,33.17888888888889
198.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.68,50.0,34.0,100.0,68.0,0.0,0.0,0.0,0.0,1.0,47.0,0.94,1.3823529411764706,373.75882352941176
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84,50.0,42.0,100.0,84.0,0.0,0.0,0.0,0.0,1.0,48.0,0.96,1.1428571428571428,0.10952380952380954
200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.68,50.0,34.0,100.0,68.0,0.0,0.0,0.0,0.0,1.0,81.0,1.62,2.3823529411764706,61.09019607843138
201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8085106382978723,47.0,38.0,96.84210526315789,78.29787234042553,0.0,1.0,0.0,0.0,0.0,98.0,2.0851063829787235,2.5789473684210527,7.128508771929824
202.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6701030927835051,97.0,65.0,98.84615384615384,66.23711340206185,0.0,1.0,0.0,0.0,1.0,142.0,1.4639175257731958,2.1846153846153844,260.9689743589743
203.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8653846153846154,52.0,45.0,96.44444444444444,83.46153846153847,0.0,0.0,0.0,1.0,0.0,87.0,1.6730769230769231,1.9333333333333333,531.6011363636363
204.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66,50.0,33.0,100.0,66.0,0.0,0.0,0.0,0.0,1.0,34.0,0.68,1.0303030303030303,0.02070707070707071
205.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6808510638297872,47.0,32.0,92.5,62.97872340425532,0.0,1.0,0.0,0.0,0.0,62.0,1.3191489361702127,1.9375,513.8260416666668
206.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6595744680851063,47.0,31.0,98.70967741935483,65.1063829787234,0.0,1.0,0.0,0.0,0.0,117.0,2.4893617021276597,3.774193548387097,1845.293010752688
207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5957446808510638,47.0,28.0,95.23785714285714,56.73744680851063,0.0,1.0,0.0,0.0,0.0,51.0,1.0851063829787233,1.8214285714285714,0.850595238095238
208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.68,50.0,34.0,100.0,68.0,0.0,0.0,0.0,0.0,1.0,41.0,0.82,1.2058823529411764,146.29264705882352
209.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6730769230769231,52.0,35.0,100.0,67.3076923076923,0.0,0.0,0.0,1.0,0.0,113.0,2.173076923076923,3.2285714285714286,570.7828571428571
210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7938144329896907,97.0,77.0,95.77922077922078,76.03092783505154,0.0,1.0,0.0,0.0,1.0,245.0,2.5257731958762886,3.1818181818181817,1472.0339912280704
211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7209302325581395,43.0,31.0,85.30419354838709,61.49837209302325,0.0,0.0,1.0,0.0,0.0,107.0,2.488372093023256,3.4516129032258065,1299.8672043010752
212.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76,50.0,38.0,92.10526315789474,70.0,0.0,0.0,0.0,0.0,1.0,99.0,1.98,2.6052631578947367,507.52324561403503
213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0212765957446808,47.0,48.0,96.35416666666667,98.40425531914893,0.0,1.0,0.0,0.0,0.0,78.0,1.6595744680851063,1.625,1582.4289855072461
214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7835051546391752,97.0,76.0,94.95618421052632,74.39865979381443,0.0,1.0,0.0,0.0,1.0,173.0,1.7835051546391754,2.276315789473684,482.0936403508772
215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,52.0,38.0,95.72368421052632,69.95192307692308,0.0,0.0,0.0,1.0,0.0,119.0,2.2884615384615383,3.1315789473684212,828.5905405405407
216.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5961538461538461,52.0,31.0,98.70967741935483,58.84615384615385,0.0,0.0,0.0,1.0,0.0,261.0,5.019230769230769,8.419354838709678,3073.9586021505374
217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.723404255319149,47.0,34.0,92.6470588235294,67.02127659574468,0.0,1.0,0.0,0.0,0.0,120.0,2.5531914893617023,3.5294117647058822,3030.507352941177
218.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8085106382978723,47.0,38.0,96.71052631578948,78.19148936170212,0.0,1.0,0.0,0.0,0.0,77.0,1.6382978723404256,2.026315789473684,702.6100877192981
219.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,52.0,39.0,92.3076923076923,69.23076923076923,0.0,0.0,0.0,1.0,0.0,228.0,4.384615384615385,5.846153846153846,3612.9205128205135
220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6730769230769231,52.0,35.0,100.0,67.3076923076923,0.0,0.0,0.0,1.0,0.0,104.0,2.0,2.9714285714285715,7.194285714285715
221.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8085106382978723,47.0,38.0,97.89473684210526,79.14893617021276,0.0,1.0,0.0,0.0,0.0,57.0,1.2127659574468086,1.5,686.5815789473684
222.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6976744186046512,43.0,30.0,89.0,62.093023255813954,0.0,0.0,1.0,0.0,0.0,147.0,3.4186046511627906,4.9,1602.6827777777776
223.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884615384615384,52.0,41.0,100.0,78.84615384615384,0.0,0.0,0.0,1.0,0.0,70.0,1.3461538461538463,1.7073170731707317,15.81626016260163
224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6538461538461539,52.0,34.0,96.0785294117647,62.82057692307693,0.0,0.0,0.0,1.0,0.0,210.0,4.038461538461538,6.176470588235294,4238.539215686274
225.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,101.0,1.9423076923076923,2.3488372093023258,91.41201550387596
226.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7692307692307693,52.0,40.0,100.0,76.92307692307692,0.0,0.0,0.0,1.0,0.0,119.0,2.2884615384615383,2.975,17.788333333333338
227.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8604651162790697,43.0,37.0,100.0,86.04651162790698,0.0,0.0,1.0,0.0,0.0,119.0,2.7674418604651163,3.2162162162162162,1835.610810810811
228.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9069767441860465,43.0,39.0,98.97435897435898,89.76744186046511,0.0,0.0,1.0,0.0,0.0,79.0,1.8372093023255813,2.0256410256410255,24.50897435897436
229.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8461538461538461,52.0,44.0,99.54545454545455,84.23076923076923,0.0,0.0,0.0,1.0,0.0,81.0,1.5576923076923077,1.8409090909090908,14.373106060606062
230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9302325581395349,43.0,40.0,100.0,93.02325581395348,0.0,0.0,1.0,0.0,0.0,81.0,1.8837209302325582,2.025,1544.5916666666665
231.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8846153846153846,52.0,46.0,98.69565217391305,87.3076923076923,0.0,0.0,0.0,1.0,0.0,138.0,2.6538461538461537,3.0,478.7445652173912
232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8604651162790697,43.0,37.0,99.45945945945945,85.5813953488372,0.0,0.0,1.0,0.0,0.0,75.0,1.744186046511628,2.027027027027027,5.357657657657657
233.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8461538461538461,52.0,44.0,97.72727272727273,82.6923076923077,0.0,0.0,0.0,1.0,0.0,90.0,1.7307692307692308,2.0454545454545454,252.6503787878788
234.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8269230769230769,52.0,43.0,100.0,82.6923076923077,0.0,0.0,0.0,1.0,0.0,116.0,2.230769230769231,2.697674418604651,56.383333333333326
235.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8372093023255814,43.0,36.0,98.33333333333333,82.32558139534883,0.0,0.0,1.0,0.0,0.0,71.0,1.6511627906976745,1.9722222222222223,960.9212962962964
236.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8837209302325582,43.0,38.0,96.71052631578948,85.46511627906976,0.0,0.0,1.0,0.0,0.0,154.0,3.5813953488372094,4.052631578947368,1700.251754385965
237.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7674418604651163,43.0,33.0,88.18181818181819,67.67441860465117,0.0,0.0,1.0,0.0,0.0,109.0,2.5348837209302326,3.303030303030303,1493.5075757575758
238.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8372093023255814,43.0,36.0,100.0,83.72093023255815,0.0,0.0,1.0,0.0,0.0,63.0,1.4651162790697674,1.75,438.5763888888889
